subjNo	 ER	 RT	 isLeft	 cohVec	 cohFac	 blocknum	 isDots
22	0	0.54684	1	15	1	56	1
22	0	0.84661	0	15	1	56	1
22	0	0.68065	1	15	1	56	1
22	1	0.67976	0	15	1	56	1
22	0	0.58042	1	15	1	56	1
22	0	0.5633	0	15	1	56	1
22	0	0.53055	1	15	1	56	1
22	0	0.56312	1	15	1	56	1
22	0	0.54719	0	15	1	56	1
22	0	0.71321	1	15	1	56	1
22	0	0.54727	0	15	1	56	1
22	0	0.54683	0	15	1	56	1
22	0	0.66343	0	15	1	56	1
22	0	0.59622	0	15	1	56	1
22	1	0.78035	0	15	1	56	1
22	0	0.49681	1	15	1	56	1
22	0	0.6476	0	15	1	57	1
22	0	0.48056	1	15	1	57	1
22	0	0.41372	0	15	1	57	1
22	1	0.5128	0	15	1	57	1
22	0	0.44661	1	15	1	57	1
22	0	0.71337	0	15	1	57	1
22	1	0.4966	0	15	1	57	1
22	0	1.0303	0	15	1	57	1
22	1	1.3627	1	15	1	57	1
22	0	0.58058	1	15	1	57	1
22	0	0.56337	0	15	1	57	1
22	0	0.74703	1	15	1	57	1
22	0	0.54637	1	15	1	57	1
22	1	0.78008	1	15	1	57	1
22	1	1.1134	0	15	1	57	1
22	0	0.64663	1	15	1	57	1
22	1	0.9967	0	15	1	57	1
22	0	1.0637	0	15	1	57	1
22	0	0.98009	1	15	1	57	1
22	1	1.1968	0	15	1	57	1
22	0	1.2465	0	15	1	57	1
22	0	0.54681	1	15	1	57	1
22	0	0.53011	0	15	1	57	1
22	0	0.81368	1	15	1	57	1
22	0	0.71323	0	15	1	57	1
22	0	0.76281	0	15	1	57	1
22	0	0.74629	1	15	1	57	1
22	0	1.1963	1	15	1	57	1
22	0	0.71349	1	15	1	57	1
22	0	0.62986	0	15	1	57	1
22	0	1.0965	0	15	1	57	1
22	0	0.54659	1	15	1	57	1
22	0	0.61377	1	15	1	57	1
22	0	0.59664	1	15	1	57	1
22	0	0.58025	0	15	1	57	1
22	0	0.53038	1	15	1	57	1
22	1	0.73018	0	15	1	57	1
22	1	0.59682	0	15	1	57	1
22	0	1.3965	0	15	1	57	1
22	0	0.53041	1	15	1	57	1
22	0	0.54193	1	7	0	58	0
22	0	0.25753	0	7	0	58	0
22	0	0.33941	1	7	0	58	0
22	0	0.26297	0	7	0	58	0
22	0	0.52072	1	7	0	58	0
22	0	0.27653	0	7	0	58	0
22	0	0.36829	1	7	0	58	0
22	0	0.27133	0	7	0	58	0
22	0	0.30499	0	7	0	58	0
22	0	0.70939	1	7	0	58	0
22	0	0.7341	1	7	0	58	0
22	0	0.39467	1	7	0	58	0
22	0	0.36316	1	7	0	58	0
22	0	0.29022	0	7	0	58	0
22	0	0.33835	1	7	0	58	0
22	0	0.30223	0	7	0	58	0
22	0	0.26186	0	7	0	58	0
22	0	0.28177	0	7	0	58	0
22	0	0.34776	1	7	0	58	0
22	0	0.42096	1	7	0	58	0
22	0	0.32338	0	7	0	58	0
22	0	0.37243	1	7	0	58	0
22	0	0.28439	0	7	0	58	0
22	0	0.30471	1	7	0	58	0
22	0	0.26182	0	7	0	58	0
22	0	0.33187	1	7	0	58	0
22	0	0.34456	1	7	0	58	0
22	0	0.2588	0	7	0	58	0
22	1	0.30964	0	7	0	58	0
22	0	0.3053	0	7	0	58	0
22	0	0.34765	0	7	0	58	0
22	0	0.31586	1	7	0	58	0
22	0	0.27166	0	7	0	58	0
22	0	0.56156	1	7	0	58	0
22	0	0.74893	1	7	0	58	0
22	0	0.38328	0	7	0	58	0
22	0	0.28408	0	7	0	58	0
22	0	0.2769	0	7	0	58	0
22	0	0.36167	0	15	1	59	0
22	0	0.28726	0	15	1	59	0
22	0	0.34929	1	15	1	59	0
22	0	0.35597	1	15	1	59	0
22	0	0.26891	0	15	1	59	0
22	0	0.26363	0	15	1	59	0
22	0	0.34858	1	15	1	59	0
22	0	0.35464	1	15	1	59	0
22	0	0.39508	1	15	1	59	0
22	0	0.31723	1	15	1	59	0
22	0	0.32965	0	15	1	59	0
22	0	0.57738	1	15	1	59	0
22	0	0.38699	1	15	1	59	0
22	0	0.24785	0	15	1	59	0
22	0	0.31391	0	15	1	59	0
22	0	0.31082	1	15	1	59	0
22	0	0.3441	1	15	1	59	0
22	0	0.27262	0	15	1	59	0
22	0	0.48242	1	15	1	59	0
22	0	0.35745	1	15	1	59	0
22	0	0.30496	0	15	1	59	0
22	0	0.26054	1	15	1	59	0
22	0	0.2581	0	15	1	59	0
22	0	0.33846	0	15	1	59	0
22	0	0.38643	1	15	1	59	0
22	0	0.29638	0	15	1	59	0
22	0	0.3295	0	15	1	59	0
22	0	0.30969	1	15	1	59	0
22	0	0.30462	0	15	1	59	0
22	0	0.27797	0	15	1	59	0
22	0	0.32289	0	15	1	59	0
22	0	0.26987	0	15	1	59	0
22	0	0.27839	0	15	1	59	0
22	0	0.69775	1	15	1	59	0
22	0	0.28142	0	15	1	59	0
22	0	0.33792	1	15	1	59	0
22	0	0.30948	0	15	1	59	0
22	0	0.30986	0	15	1	59	0
22	0	0.28987	1	15	1	59	0
22	0	0.50354	1	15	1	59	0
22	0	0.37451	0	15	1	59	0
22	1	1.6553	0	7	0	60	1
22	0	1.7465	0	7	0	60	1
22	0	0.99654	1	7	0	60	1
22	1	0.97964	0	7	0	60	1
22	0	1.1297	0	7	0	60	1
22	0	0.69607	1	7	0	60	1
22	0	0.88023	0	7	0	60	1
22	0	0.48015	1	7	0	60	1
22	0	0.57962	1	7	0	60	1
22	0	0.42951	1	7	0	60	1
22	0	0.51396	1	7	0	60	1
22	1	1.0796	0	7	0	60	1
22	0	0.49697	0	7	0	60	1
22	0	0.74637	1	7	0	60	1
22	0	0.73029	1	7	0	60	1
22	0	0.48044	1	7	0	60	1
22	1	0.88033	0	7	0	60	1
22	1	0.72969	0	7	0	60	1
22	0	0.71298	0	7	0	60	1
22	0	0.69696	1	7	0	60	1
22	0	0.56379	1	7	0	60	1
22	0	0.66392	0	7	0	60	1
22	0	1.2461	0	7	0	60	1
22	0	0.73019	0	7	0	60	1
22	0	0.51342	0	7	0	60	1
22	1	0.84686	1	7	0	60	1
22	0	0.66391	0	7	0	60	1
22	0	1.1632	1	7	0	60	1
22	0	0.68034	0	7	0	60	1
22	0	0.61372	1	7	0	60	1
22	0	0.66327	0	7	0	60	1
22	1	0.58036	1	7	0	60	1
22	0	0.67921	1	7	0	60	1
22	0	0.54667	0	7	0	60	1
22	0	0.64704	0	7	0	60	1
22	0	0.61324	0	7	0	60	1
22	1	0.71321	1	7	0	60	1
22	0	0.6302	1	7	0	60	1
22	0	0.5303	0	7	0	60	1
22	0	0.62966	1	7	0	60	1
22	0	0.97193	1	7	0	61	1
22	0	0.93007	1	7	0	61	1
22	0	0.61368	0	7	0	61	1
22	0	0.57947	0	7	0	61	1
22	0	0.9125	1	7	0	61	1
22	0	1.1633	0	7	0	61	1
22	0	0.64708	0	7	0	61	1
22	1	0.83051	0	7	0	61	1
22	0	1.0465	0	7	0	61	1
22	0	1.4132	0	7	0	61	1
22	0	0.69704	1	7	0	61	1
22	0	1.2292	0	7	0	61	1
22	0	0.54683	1	7	0	61	1
22	1	0.48049	1	7	0	61	1
22	0	0.59623	0	7	0	61	1
22	0	0.51302	1	7	0	61	1
22	0	0.72998	0	7	0	61	1
22	0	0.57966	1	7	0	61	1
22	1	0.57986	1	7	0	61	1
22	0	0.6464	1	7	0	61	1
22	0	1.23	1	7	0	61	1
22	0	0.57966	1	7	0	61	1
22	0	0.69678	0	7	0	61	1
22	0	0.91361	0	7	0	61	1
22	0	0.53034	1	7	0	61	1
22	0	0.88003	0	7	0	61	1
22	1	0.77938	0	7	0	61	1
22	0	1.013	1	7	0	61	1
22	0	0.78011	1	7	0	61	1
22	0	0.62985	0	7	0	61	1
22	0	1.4454	1	7	0	61	1
22	0	0.73009	0	7	0	61	1
22	0	0.57966	0	7	0	61	1
22	0	1.0469	1	7	0	61	1
22	1	0.74658	0	7	0	61	1
22	0	0.59687	0	7	0	61	1
22	0	0.61337	1	7	0	61	1
22	0	0.54667	1	7	0	61	1
22	0	0.53028	1	7	0	61	1
22	1	1.4803	1	7	0	61	1
22	0	0.57978	0	7	0	61	1
22	0	0.56375	0	7	0	61	1
22	1	0.56371	1	7	0	61	1
22	0	0.28757	0	15	1	62	0
22	0	0.3294	0	15	1	62	0
22	0	0.23858	0	15	1	62	0
22	0	0.2862	1	15	1	62	0
22	0	0.33236	1	15	1	62	0
22	0	0.37285	0	15	1	62	0
22	0	0.48552	1	15	1	62	0
22	0	0.47094	1	15	1	62	0
22	0	0.27241	0	15	1	62	0
22	0	0.28647	0	15	1	62	0
22	0	0.28744	1	15	1	62	0
22	0	0.58624	1	15	1	62	0
22	0	0.5101	0	15	1	62	0
22	0	0.299	1	15	1	62	0
22	0	0.32886	1	15	1	62	0
22	0	0.26324	0	15	1	62	0
22	0	0.33402	1	15	1	62	0
22	0	0.35176	1	15	1	62	0
22	1	0.22513	1	15	1	62	0
22	0	0.37312	1	15	1	62	0
22	0	0.31101	0	15	1	62	0
22	0	0.35905	1	15	1	62	0
22	0	0.392	1	15	1	62	0
22	0	0.46606	1	15	1	62	0
22	1	0.24272	1	15	1	62	0
22	0	0.35349	0	15	1	62	0
22	0	0.32078	1	15	1	62	0
22	0	0.33878	0	15	1	62	0
22	0	0.34462	1	15	1	62	0
22	0	0.30577	0	15	1	62	0
22	0	0.39018	1	15	1	62	0
22	0	0.66253	0	15	1	62	0
22	0	0.34329	1	15	1	62	0
22	0	0.27229	0	15	1	62	0
22	0	0.43066	0	15	1	62	0
22	0	0.3862	0	15	1	62	0
22	0	0.6392	0	15	1	62	0
22	0	0.33883	1	15	1	62	0
22	0	0.45836	1	15	1	62	0
22	0	0.31136	0	15	1	62	0
22	0	0.43012	0	15	1	62	0
22	0	0.33724	0	15	1	62	0
22	0	0.34438	1	15	1	62	0
22	0	0.40252	1	15	1	62	0
22	0	0.35265	0	7	0	63	0
22	0	0.34288	1	7	0	63	0
22	0	0.36261	1	7	0	63	0
22	1	0.27794	1	7	0	63	0
22	0	0.3613	1	7	0	63	0
22	0	0.29551	0	7	0	63	0
22	0	0.31453	1	7	0	63	0
22	0	0.32957	0	7	0	63	0
22	0	0.55653	0	7	0	63	0
22	0	0.32236	1	7	0	63	0
22	1	0.2536	1	7	0	63	0
22	0	0.37065	1	7	0	63	0
22	0	0.35425	1	7	0	63	0
22	0	0.30523	0	7	0	63	0
22	0	0.25781	0	7	0	63	0
22	0	0.39525	0	7	0	63	0
22	0	0.49521	0	7	0	63	0
22	0	0.37258	0	7	0	63	0
22	0	0.31806	1	7	0	63	0
22	0	0.40988	1	7	0	63	0
22	0	0.57564	1	7	0	63	0
22	0	0.35573	1	7	0	63	0
22	0	0.37578	1	7	0	63	0
22	0	0.33895	1	7	0	63	0
22	0	0.35189	1	7	0	63	0
22	0	0.36357	0	7	0	63	0
22	0	0.3336	1	7	0	63	0
22	0	0.37418	1	7	0	63	0
22	0	0.32926	0	7	0	63	0
22	0	0.35378	1	7	0	63	0
22	0	0.35611	1	7	0	63	0
22	0	0.72476	1	7	0	63	0
22	0	0.31802	0	7	0	63	0
22	0	0.24831	0	7	0	63	0
22	0	0.29994	0	7	0	63	0
22	0	0.30994	1	7	0	63	0
22	0	0.56643	1	7	0	63	0
22	0	0.31915	0	7	0	63	0
22	0	0.37904	1	7	0	63	0
22	0	0.26308	0	7	0	63	0
22	1	0.90448	1	15	1	64	1
22	0	0.76281	1	15	1	64	1
22	0	0.99711	0	15	1	64	1
22	0	1.1628	1	15	1	64	1
22	0	0.48036	1	15	1	64	1
22	0	0.54659	0	15	1	64	1
22	1	0.51328	0	15	1	64	1
22	1	0.57988	0	15	1	64	1
22	0	1.2962	0	15	1	64	1
22	0	0.73031	1	15	1	64	1
22	0	0.63004	1	15	1	64	1
22	0	0.91295	0	15	1	64	1
22	0	0.56299	0	15	1	64	1
22	1	1.1638	0	15	1	64	1
22	0	0.64675	0	15	1	64	1
22	1	0.58017	1	15	1	64	1
22	0	0.99628	0	15	1	64	1
22	0	0.66319	1	15	1	64	1
22	0	0.79679	1	15	1	64	1
22	1	1.1297	1	15	1	64	1
22	1	0.57953	1	15	1	64	1
22	0	0.57935	0	15	1	64	1
22	0	0.54746	0	15	1	64	1
22	0	0.8462	0	15	1	64	1
22	0	0.79682	0	15	1	64	1
22	0	0.7472	0	15	1	64	1
22	0	0.54689	0	15	1	64	1
22	0	1.4966	0	15	1	64	1
22	0	0.71326	0	15	1	64	1
22	0	0.5803	1	15	1	64	1
22	0	0.89738	1	15	1	64	1
22	0	0.5963	0	15	1	64	1
22	0	0.49699	1	15	1	64	1
22	0	0.61369	1	15	1	64	1
22	0	0.57998	0	15	1	64	1
22	0	0.53006	1	15	1	64	1
22	1	1.5799	1	15	1	64	1
22	0	1.3971	0	15	1	64	1
22	0	0.64647	0	15	1	64	1
22	0	0.54629	1	15	1	64	1
22	0	0.61366	0	15	1	64	1
22	0	0.74688	1	15	1	64	1
23	0	0.32567	0	4	0	1	0
23	0	0.33429	0	4	0	1	0
23	0	0.33074	1	4	0	1	0
23	0	0.33446	1	4	0	1	0
23	0	0.33533	0	4	0	1	0
23	0	0.32968	1	4	0	1	0
23	0	0.32962	1	4	0	1	0
23	0	0.32495	1	4	0	1	0
23	0	0.35334	1	4	0	1	0
23	0	0.32048	0	4	0	1	0
23	0	0.36758	0	4	0	1	0
23	0	0.37213	1	4	0	1	0
23	0	0.3299	1	4	0	1	0
23	0	0.30646	0	4	0	1	0
23	0	0.33506	0	4	0	1	0
23	0	0.32172	1	4	0	1	0
23	0	0.33977	1	4	0	1	0
23	0	0.32465	1	4	0	1	0
23	0	0.32012	0	4	0	1	0
23	0	0.27771	1	4	0	1	0
23	0	0.30114	1	4	0	1	0
23	0	0.32071	0	4	0	1	0
23	0	0.32602	0	4	0	1	0
23	0	0.3111	0	4	0	1	0
23	0	0.34543	1	4	0	1	0
23	0	0.30818	0	4	0	1	0
23	0	0.31561	0	4	0	1	0
23	0	0.31069	1	4	0	1	0
23	0	0.30239	1	4	0	1	0
23	0	0.29128	0	4	0	1	0
23	0	0.31663	0	4	0	1	0
23	0	0.27234	0	4	0	1	0
23	0	0.35296	1	4	0	1	0
23	0	0.82622	1	10	1	2	1
23	0	0.84621	1	10	1	2	1
23	0	0.61284	0	10	1	2	1
23	0	3.1121	1	10	1	2	1
23	0	2.2294	1	10	1	2	1
23	0	0.61301	0	10	1	2	1
23	0	0.77986	0	10	1	2	1
23	0	0.66341	1	10	1	2	1
23	0	5.6289	1	10	1	2	1
23	0	1.6466	1	10	1	2	1
23	0	0.74682	0	10	1	2	1
23	0	0.5631	0	10	1	2	1
23	0	0.81348	1	10	1	2	1
23	0	2.3794	1	10	1	2	1
23	0	2.0129	1	10	1	2	1
23	0	1.8132	1	10	1	2	1
23	0	1.2638	1	10	1	2	1
23	0	0.51355	0	10	1	2	1
23	0	0.91337	1	10	1	2	1
23	0	0.57998	0	10	1	2	1
23	0	1.4639	1	10	1	2	1
23	0	0.6136	0	10	1	2	1
23	0	1.7293	0	10	1	2	1
23	0	0.66361	1	10	1	2	1
23	0	1.1803	0	10	1	2	1
23	0	2.2636	1	10	1	2	1
23	0	0.76187	0	10	1	2	1
23	0	2.6458	0	10	1	2	1
23	0	1.0632	0	10	1	2	1
23	0	1.5463	1	10	1	2	1
23	0	1.0467	1	10	1	2	1
23	0	0.86271	0	10	1	2	1
23	0	3.7064	1	4	0	3	1
23	0	2.2294	1	4	0	3	1
23	0	0.91331	1	4	0	3	1
23	1	2.4627	1	4	0	3	1
23	0	0.56271	0	4	0	3	1
23	0	1.5463	0	4	0	3	1
23	1	1.5962	0	4	0	3	1
23	0	2.0959	0	4	0	3	1
23	0	5.3286	0	4	0	3	1
23	0	3.796	1	4	0	3	1
23	0	1.7296	1	4	0	3	1
23	0	2.4793	0	4	0	3	1
23	0	0.86339	0	4	0	3	1
23	0	0.9132	1	4	0	3	1
23	1	2.7296	1	4	0	3	1
23	0	0.86321	0	4	0	3	1
23	0	2.5459	1	4	0	3	1
23	0	1.4132	1	4	0	3	1
23	0	1.6632	1	4	0	3	1
23	0	4.0291	0	4	0	3	1
23	0	1.9796	1	4	0	3	1
23	0	1.2801	1	4	0	3	1
23	0	1.913	0	4	0	3	1
23	0	4.7616	0	4	0	3	1
23	0	1.2632	1	4	0	3	1
23	0	0.5298	0	4	0	3	1
23	0	0.57993	0	4	0	3	1
23	0	0.77913	0	4	0	3	1
23	0	0.56364	1	4	0	3	1
23	0	2.9125	0	4	0	3	1
23	0	0.66311	1	4	0	3	1
23	0	0.64698	1	4	0	3	1
23	0	0.28238	1	10	1	4	0
23	1	0.26305	1	10	1	4	0
23	0	0.34828	0	10	1	4	0
23	0	0.35426	1	10	1	4	0
23	0	0.33389	1	10	1	4	0
23	0	0.32513	1	10	1	4	0
23	0	0.35925	1	10	1	4	0
23	0	0.34895	0	10	1	4	0
23	0	0.29658	1	10	1	4	0
23	0	0.45419	0	10	1	4	0
23	0	0.25446	1	10	1	4	0
23	0	0.28663	1	10	1	4	0
23	0	0.28168	1	10	1	4	0
23	0	0.31	0	10	1	4	0
23	0	0.30538	0	10	1	4	0
23	0	0.29145	0	10	1	4	0
23	0	0.25387	0	10	1	4	0
23	0	0.29605	1	10	1	4	0
23	0	0.2914	1	10	1	4	0
23	0	0.2872	1	10	1	4	0
23	0	0.32899	1	10	1	4	0
23	0	0.274	1	10	1	4	0
23	0	0.29669	0	10	1	4	0
23	0	0.31549	0	10	1	4	0
23	0	0.26858	1	10	1	4	0
23	0	0.25317	0	10	1	4	0
23	0	0.31568	0	10	1	4	0
23	0	0.29591	1	10	1	4	0
23	0	0.31421	0	10	1	4	0
23	0	0.3201	0	10	1	4	0
23	0	0.27287	1	10	1	4	0
23	0	0.28219	1	10	1	4	0
23	0	0.30633	0	10	1	4	0
23	0	0.30629	1	10	1	4	0
23	0	0.30134	1	10	1	4	0
23	0	0.34341	0	10	1	4	0
23	0	0.28607	0	10	1	4	0
23	0	0.34298	0	10	1	4	0
23	0	0.33099	1	10	1	4	0
23	0	0.27713	0	10	1	4	0
23	0	0.30662	0	10	1	4	0
23	0	0.29207	0	10	1	4	0
23	0	0.29159	1	10	1	5	0
23	0	0.25947	0	10	1	5	0
23	0	0.27347	1	10	1	5	0
23	0	0.3485	1	10	1	5	0
23	0	0.33013	0	10	1	5	0
23	0	0.31657	0	10	1	5	0
23	0	0.28731	1	10	1	5	0
23	0	0.35402	1	10	1	5	0
23	0	0.28182	0	10	1	5	0
23	0	0.35757	1	10	1	5	0
23	0	0.30643	1	10	1	5	0
23	0	0.31128	0	10	1	5	0
23	0	0.31029	0	10	1	5	0
23	0	0.26266	0	10	1	5	0
23	0	0.31099	0	10	1	5	0
23	0	0.34338	1	10	1	5	0
23	0	0.3065	0	10	1	5	0
23	0	0.30641	0	10	1	5	0
23	0	0.27773	1	10	1	5	0
23	0	0.37771	0	10	1	5	0
23	0	0.32016	0	10	1	5	0
23	0	0.31664	1	10	1	5	0
23	0	0.27738	0	10	1	5	0
23	0	0.47949	1	10	1	5	0
23	0	0.31625	1	10	1	5	0
23	0	0.31095	1	10	1	5	0
23	0	0.28173	0	10	1	5	0
23	0	0.27347	0	10	1	5	0
23	0	0.2928	1	10	1	5	0
23	0	0.31594	0	10	1	5	0
23	0	0.31008	0	10	1	5	0
23	0	0.32019	1	10	1	5	0
23	0	0.33459	0	10	1	5	0
23	0	0.29219	1	10	1	5	0
23	0	0.35396	0	10	1	5	0
23	0	0.28803	1	10	1	5	0
23	0	0.27244	0	10	1	5	0
23	0	0.33476	1	10	1	5	0
23	0	0.33563	0	10	1	5	0
23	0	0.30252	0	10	1	5	0
23	0	0.28735	1	10	1	5	0
23	0	0.30735	1	10	1	5	0
23	0	0.27649	0	10	1	5	0
23	0	0.31041	1	10	1	5	0
23	0	0.31069	1	10	1	5	0
23	0	2.8322	1	4	0	6	1
23	0	0.69698	1	4	0	6	1
23	0	0.97943	0	4	0	6	1
23	0	2.1297	0	4	0	6	1
23	0	1.0465	0	4	0	6	1
23	0	3.1457	1	4	0	6	1
23	0	0.82978	1	4	0	6	1
23	0	0.62995	0	4	0	6	1
23	0	5.5782	0	4	0	6	1
23	1	1.5135	1	4	0	6	1
23	0	7.9776	0	4	0	6	1
23	1	0.8804	1	4	0	6	1
23	0	0.99661	0	4	0	6	1
23	1	3.5292	0	4	0	6	1
23	0	0.81319	1	4	0	6	1
23	1	5.7788	0	4	0	6	1
23	0	1.78	0	4	0	6	1
23	1	2.1132	0	4	0	6	1
23	1	0.67988	0	4	0	6	1
23	1	2.5634	0	4	0	6	1
23	0	10.61	1	4	0	6	1
23	0	1.0471	0	4	0	6	1
23	0	1.3462	1	4	0	6	1
23	0	4.3617	0	4	0	6	1
23	0	5.5121	0	4	0	6	1
23	0	0.6351	0	10	1	7	1
23	0	0.86331	1	10	1	7	1
23	0	0.54643	0	10	1	7	1
23	0	0.59719	1	10	1	7	1
23	0	1.1128	1	10	1	7	1
23	0	0.72993	0	10	1	7	1
23	0	1.0129	0	10	1	7	1
23	0	0.52976	1	10	1	7	1
23	0	0.5302	0	10	1	7	1
23	0	0.62951	0	10	1	7	1
23	0	0.49654	1	10	1	7	1
23	0	0.84622	1	10	1	7	1
23	0	0.5638	0	10	1	7	1
23	0	1.4631	0	10	1	7	1
23	0	0.76371	1	10	1	7	1
23	1	1.1798	1	10	1	7	1
23	0	0.51337	1	10	1	7	1
23	0	2.463	0	10	1	7	1
23	0	0.56352	1	10	1	7	1
23	0	0.61291	1	10	1	7	1
23	0	0.49676	0	10	1	7	1
23	0	0.51372	0	10	1	7	1
23	0	0.51322	0	10	1	7	1
23	0	0.63048	0	10	1	7	1
23	0	0.59675	1	10	1	7	1
23	0	0.66368	1	10	1	7	1
23	0	0.59695	0	10	1	7	1
23	0	0.66364	0	10	1	7	1
23	0	0.46328	0	10	1	7	1
23	0	0.5464	1	10	1	7	1
23	0	0.56339	1	10	1	7	1
23	0	0.9964	1	10	1	7	1
23	0	0.62996	0	10	1	7	1
23	0	1.8125	1	10	1	7	1
23	0	0.59677	1	10	1	7	1
23	1	0.89713	1	10	1	7	1
23	0	0.57983	0	10	1	7	1
23	0	0.84683	0	10	1	7	1
23	0	0.54697	1	10	1	7	1
23	0	1.1298	1	10	1	7	1
23	0	0.63036	0	10	1	7	1
23	0	0.56353	0	10	1	7	1
23	0	0.98031	1	10	1	7	1
23	0	0.30146	1	4	0	8	0
23	0	0.33003	0	4	0	8	0
23	0	0.31601	0	4	0	8	0
23	0	0.31646	0	4	0	8	0
23	0	0.32646	0	4	0	8	0
23	0	0.35469	1	4	0	8	0
23	0	0.32496	1	4	0	8	0
23	0	0.33403	0	4	0	8	0
23	0	0.29945	0	4	0	8	0
23	0	0.34019	0	4	0	8	0
23	0	0.40548	0	4	0	8	0
23	0	0.31549	0	4	0	8	0
23	0	0.31138	1	4	0	8	0
23	0	0.31051	1	4	0	8	0
23	0	0.33025	0	4	0	8	0
23	0	0.32036	1	4	0	8	0
23	0	0.29667	1	4	0	8	0
23	0	0.29614	1	4	0	8	0
23	0	0.32448	0	4	0	8	0
23	0	0.35809	0	4	0	8	0
23	0	0.35911	0	4	0	8	0
23	0	0.2916	0	4	0	8	0
23	0	0.34474	0	4	0	8	0
23	0	0.28769	1	4	0	8	0
23	0	0.34489	0	4	0	8	0
23	0	0.26843	0	4	0	8	0
23	0	0.30995	1	4	0	8	0
23	0	0.33065	0	4	0	8	0
23	0	0.32992	1	4	0	8	0
23	0	0.28622	1	4	0	8	0
23	0	0.32621	1	4	0	8	0
23	0	0.38783	1	4	0	8	0
23	0	0.3579	0	4	0	8	0
23	0	0.32477	1	4	0	8	0
23	0	0.32	0	4	0	8	0
23	0	0.32946	1	4	0	8	0
23	0	0.30547	0	4	0	9	0
23	0	0.33526	1	4	0	9	0
23	0	0.2817	1	4	0	9	0
23	1	0.28722	1	4	0	9	0
23	0	0.30638	1	4	0	9	0
23	0	0.33015	0	4	0	9	0
23	0	0.33264	0	4	0	9	0
23	0	0.29201	1	4	0	9	0
23	0	0.32009	0	4	0	9	0
23	0	0.31706	1	4	0	9	0
23	0	0.31534	1	4	0	9	0
23	0	0.30117	1	4	0	9	0
23	0	0.33107	1	4	0	9	0
23	0	0.32074	1	4	0	9	0
23	0	0.34948	0	4	0	9	0
23	0	0.38715	0	4	0	9	0
23	0	0.30134	0	4	0	9	0
23	0	0.3115	1	4	0	9	0
23	0	0.35909	1	4	0	9	0
23	0	0.31674	1	4	0	9	0
23	0	0.31972	0	4	0	9	0
23	0	0.33068	1	4	0	9	0
23	0	0.35329	1	4	0	9	0
23	0	0.34875	0	4	0	9	0
23	0	0.33487	0	4	0	9	0
23	0	0.28299	0	4	0	9	0
23	0	0.31514	0	4	0	9	0
23	0	0.31584	0	4	0	9	0
23	0	0.26875	0	4	0	9	0
23	0	0.2875	0	4	0	9	0
23	0	0.31609	1	4	0	9	0
23	0	0.28749	0	4	0	9	0
23	0	0.35449	0	4	0	9	0
23	0	0.31715	0	4	0	9	0
23	0	0.62366	1	10	1	10	1
23	0	0.54701	0	10	1	10	1
23	0	0.54658	0	10	1	10	1
23	0	0.46395	1	10	1	10	1
23	0	0.48012	0	10	1	10	1
23	0	0.57968	0	10	1	10	1
23	0	0.51317	0	10	1	10	1
23	0	0.91335	0	10	1	10	1
23	0	0.61325	1	10	1	10	1
23	0	0.74637	1	10	1	10	1
23	0	0.59698	1	10	1	10	1
23	0	0.56294	0	10	1	10	1
23	0	0.56309	1	10	1	10	1
23	0	0.5137	0	10	1	10	1
23	0	0.48059	1	10	1	10	1
23	0	0.51374	0	10	1	10	1
23	0	0.44668	1	10	1	10	1
23	0	0.49694	1	10	1	10	1
23	0	0.44674	1	10	1	10	1
23	0	0.71349	1	10	1	10	1
23	0	0.97938	1	10	1	10	1
23	0	0.56285	1	10	1	10	1
23	0	0.61342	1	10	1	10	1
23	0	0.49677	0	10	1	10	1
23	0	0.66329	1	10	1	10	1
23	0	0.76313	1	10	1	10	1
23	0	0.76351	1	10	1	10	1
23	0	0.7136	0	10	1	10	1
23	0	0.91337	0	10	1	10	1
23	0	0.74584	1	10	1	10	1
23	0	0.83062	1	10	1	10	1
23	0	0.56355	1	10	1	10	1
23	0	0.48092	0	10	1	10	1
23	0	0.56378	0	10	1	10	1
23	0	0.56346	1	10	1	10	1
23	0	0.9634	1	10	1	10	1
23	0	0.46307	0	10	1	10	1
23	0	0.4631	1	10	1	10	1
23	0	0.44705	0	10	1	10	1
23	0	0.73026	1	10	1	10	1
23	0	0.91282	1	10	1	10	1
23	0	0.51365	0	10	1	10	1
23	0	0.56321	0	10	1	10	1
23	0	0.48035	1	10	1	10	1
23	0	0.62993	0	10	1	10	1
23	0	0.86753	0	4	0	11	1
23	0	2.145	1	4	0	11	1
23	0	3.7785	1	4	0	11	1
23	0	1.4794	0	4	0	11	1
23	0	0.57948	0	4	0	11	1
23	1	0.62975	1	4	0	11	1
23	0	0.78006	1	4	0	11	1
23	0	0.89656	0	4	0	11	1
23	0	4.6948	1	4	0	11	1
23	0	1.03	0	4	0	11	1
23	0	1.0964	1	4	0	11	1
23	0	3.6288	0	4	0	11	1
23	0	0.96322	1	4	0	11	1
23	0	0.51341	0	4	0	11	1
23	0	0.41294	1	4	0	11	1
23	1	1.0133	1	4	0	11	1
23	0	0.41378	1	4	0	11	1
23	0	0.68027	1	4	0	11	1
23	0	0.52964	0	4	0	11	1
23	0	0.52987	0	4	0	11	1
23	1	0.42937	0	4	0	11	1
23	0	0.56306	0	4	0	11	1
23	1	0.53015	1	4	0	11	1
23	0	0.59661	0	4	0	11	1
